event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s,split
2346,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,324.390908,314.390908,324.390908,0.7674339999999802,train
2347,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,316.01587,306.01587,316.01587,0.8007999999999811,train
2348,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,337.537382,327.537382,337.537382,0.5338670000000434,train
2349,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,332.265445,322.265445,332.265445,0.6339669999999842,train
2350,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,328.461643,318.461643,328.461643,0.7007010000000378,train
2351,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,338.805316,328.805316,338.805316,0.7340669999999818,train
2352,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,340.37355,330.37355,340.37355,0.7340669999999818,train
2353,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,332.866046,322.866046,332.866046,0.8008000000000379,train
2354,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,323.623474,313.623474,323.623474,1.568234000000018,train
2355,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,319.953139,309.953139,319.953139,0.8675339999999778,train
2356,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,342.075251,332.075251,342.075251,0.8341670000000363,train
2357,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,329.429277,319.429277,329.429277,1.4014009999999644,train
2358,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,293.827025,283.827025,293.827025,0.5672329999999874,train
2359,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,335.802314,325.802314,335.802314,1.3346669999999676,train
2360,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,333.433279,323.433279,333.433279,0.4671339999999873,train
2361,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,318.751938,308.751938,318.751938,0.7340669999999818,train
2362,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,300.099961,290.099961,300.099961,0.4671339999999873,train
2363,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,324.123974,314.123974,324.123974,0.8675340000000347,train
2364,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,330.830678,320.830678,330.830678,0.8341670000000363,train
2365,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,333.63348,323.63348,333.63348,0.8675329999999803,train
2366,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,324.824675,314.824675,324.824675,0.8341669999999795,train
2367,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,327.060243,317.060243,327.060243,1.701701000000014,train
2368,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,337.470648,327.470648,337.470648,0.767434000000037,train
2369,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,326.593109,316.593109,326.593109,0.9009009999999762,train
2370,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,325.525375,315.525375,325.525375,0.8008009999999786,train
2371,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,329.896411,319.896411,329.896411,1.5015010000000188,train
2372,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,343.543385,333.543385,343.543385,0.7006999999999834,train
2373,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,339.506016,329.506016,339.506016,1.1678340000000276,train
2374,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,337.036881,327.036881,337.036881,0.6339669999999842,train
2375,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,341.307817,331.307817,341.307817,0.9342669999999772,train
2376,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,338.238082,328.238082,338.238082,0.6005999999999858,train
2377,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,10,322.65584,312.65584,322.65584,0.5672339999999849,train
2378,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,343.910418,333.910418,343.910418,1.4347680000000196,train
2379,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,351.851689,341.851689,351.851689,0.7340669999999818,train
2380,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,331.097612,321.097612,331.097612,0.9008999999999788,train
2381,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,338.738582,328.738582,338.738582,0.9342669999999772,train
2382,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,349.482655,339.482655,349.482655,0.7674329999999827,train
2383,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,352.986157,342.986157,352.986157,0.7674329999999827,train
2384,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,348.982154,338.982154,348.982154,1.1011010000000283,train
2385,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,349.449288,339.449288,349.449288,0.7340669999999818,train
2386,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,351.251089,341.251089,351.251089,0.8341670000000363,train
2387,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,337.170348,327.170348,337.170348,0.8341670000000363,train
2388,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,355.154991,345.154991,355.154991,0.9342669999999772,train
2389,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,347.881054,337.881054,347.881054,1.3013009999999667,train
2390,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,345.478653,335.478653,345.478653,0.6005999999999858,train
2391,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,354.787958,344.787958,354.787958,0.8007999999999811,train
2392,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,333.63348,323.63348,333.63348,0.8675329999999803,train
2393,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,344.878052,334.878052,344.878052,0.6339669999999842,train
2394,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,333.900413,323.900413,333.900413,0.5338669999999865,train
2395,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,357.123626,347.123626,357.123626,0.6339669999999842,train
2396,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,346.880053,336.880053,346.880053,1.034368000000029,train
2397,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,339.205716,329.205716,339.205716,0.9676340000000324,train
2398,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,348.047887,338.047887,348.047887,0.8675339999999778,train
2399,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,361.594761,351.594761,361.594761,1.1678339999999707,train
2400,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,351.384556,341.384556,351.384556,0.633967000000041,train
2401,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,353.386557,343.386557,353.386557,0.9676340000000324,train
2402,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,363.162995,353.162995,363.162995,0.7674339999999802,train
2403,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,348.615121,338.615121,348.615121,0.9009000000000356,train
2404,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,343.710218,333.710218,343.710218,0.8008009999999786,train
2405,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,352.418923,342.418923,352.418923,0.8341669999999795,train
2406,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,358.157993,348.157993,358.157993,1.2012000000000285,train
2407,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,347.41392,337.41392,347.41392,0.7674339999999802,train
2408,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,344.711219,334.711219,344.711219,0.8007999999999811,train
2409,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,378.444937,368.444937,378.444937,0.6673340000000394,train
2410,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,361.194361,351.194361,361.194361,0.9009009999999762,train
2411,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,366.933431,356.933431,366.933431,0.767434000000037,train
2412,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,353.45329,343.45329,353.45329,0.900901000000033,train
2413,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,369.502665,359.502665,369.502665,0.9342680000000314,train
2414,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,363.129629,353.129629,363.129629,0.8007999999999811,train
2415,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,356.222725,346.222725,356.222725,0.8675339999999778,train
2416,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,366.900064,356.900064,366.900064,0.7007000000000403,train
2417,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,350.583755,340.583755,350.583755,0.9342669999999772,train
2418,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,358.625126,348.625126,358.625126,0.9009009999999762,train
2419,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,371.538033,361.538033,371.538033,0.7340670000000387,train
2420,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,380.713872,370.713872,380.713872,0.7340670000000387,train
2421,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,352.285456,342.285456,352.285456,0.9009009999999762,train
2422,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,364.330829,354.330829,364.330829,0.7007009999999809,train
2423,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,380.380205,370.380205,380.380205,0.9009000000000356,train
2424,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,368.334832,358.334832,368.334832,0.7674329999999827,train
2425,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,362.395562,352.395562,362.395562,0.8675330000000372,train
2426,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,364.864696,354.864696,364.864696,1.1678340000000276,train
2427,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,366.23273,356.23273,366.23273,1.1344679999999698,train
2428,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,364.397563,354.397563,364.397563,0.8675340000000347,train
2429,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,383.24974,373.24974,383.24974,0.8675330000000372,train
2430,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,368.001165,358.001165,368.001165,0.7674329999999827,train
2431,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,362.795962,352.795962,362.795962,0.7340670000000387,train
2432,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,381.781605,371.781605,381.781605,0.5005009999999857,train
2433,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,365.064896,355.064896,365.064896,0.7007010000000378,train
2434,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,377.143636,367.143636,377.143636,1.2345679999999677,train
2435,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,372.705867,362.705867,372.705867,0.8341669999999795,train
2436,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,373.306468,363.306468,373.306468,0.9008999999999788,train
2437,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,369.736232,359.736232,369.736232,0.8675340000000347,train
2438,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,376.843336,366.843336,376.843336,0.7674339999999802,train
2439,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,371.337833,361.337833,371.337833,1.3680340000000228,train
2440,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,378.945437,368.945437,378.945437,0.7674339999999802,train
2441,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,371.137633,361.137633,371.137633,0.8007999999999811,train
2442,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,390.924077,380.924077,390.924077,1.368033999999966,train
2443,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,374.140635,364.140635,374.140635,0.8008000000000379,train
2444,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,394.294112,384.294112,394.294112,0.8341670000000363,train
2445,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,374.908068,364.908068,374.908068,0.8008009999999786,train
2446,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,395.428579,385.428579,395.428579,0.8675339999999778,train
2447,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,380.213371,370.213371,380.213371,1.334668000000022,train
2448,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,374.073901,364.073901,374.073901,0.8008010000000354,train
2449,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,386.052541,376.052541,386.052541,0.5338669999999865,train
2450,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,386.986808,376.986808,386.986808,0.9009009999999762,train
2451,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,400.600416,390.600416,400.600416,0.6673329999999851,train
2452,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,371.237733,361.237733,371.237733,0.9676340000000324,train
2453,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,389.58941,379.58941,389.58941,0.4671329999999898,train
2454,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,399.065548,389.065548,399.065548,0.5672340000000418,train
2455,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,380.947438,370.947438,380.947438,0.767434000000037,train
2456,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,376.576403,366.576403,376.576403,0.967632999999978,train
2457,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,402.702517,392.702517,402.702517,0.7674329999999827,train
2458,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,387.153642,377.153642,387.153642,1.4014000000000235,train
2459,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,378.745237,368.745237,378.745237,0.8008010000000354,train
2460,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,392.158644,382.158644,392.158644,0.8008010000000354,train
2461,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,403.36985,393.36985,403.36985,0.767434000000037,train
2462,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,397.197014,387.197014,397.197014,1.534866999999963,train
2463,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,388.855343,378.855343,388.855343,1.2011999999999716,train
2464,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,404.103917,394.103917,404.103917,0.8675339999999778,train
2465,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,378.41157,368.41157,378.41157,0.633967000000041,train
2466,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,385.418574,375.418574,385.418574,0.7007000000000403,train
2467,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,355.755591,345.755591,355.755591,0.4671340000000441,train
2468,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,401.935083,391.935083,401.935083,0.7006999999999834,train
2469,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,405.305118,395.305118,405.305118,0.8341669999999795,train
2470,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,391.124277,381.124277,391.124277,1.2679339999999684,train
2471,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,406.806619,396.806619,406.806619,0.6673339999999826,train
2472,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,384.95144,374.95144,384.95144,0.9342680000000314,train
2473,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,400.300115,390.300115,400.300115,0.9342679999999746,train
2474,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,401.334483,391.334483,401.334483,0.9009000000000356,train
2475,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,393.793612,383.793612,393.793612,0.8341669999999795,train
2476,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,407.707519,397.707519,407.707519,0.7007009999999809,train
2477,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,400.500316,390.500316,400.500316,0.8007999999999811,train
2478,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,406.206019,396.206019,406.206019,0.9342669999999772,train
2479,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,402.86935,392.86935,402.86935,0.5338669999999865,train
2480,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,399.999815,389.999815,399.999815,0.8008009999999786,train
2481,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,406.839986,396.839986,406.839986,0.7340669999999818,train
2482,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,393.726879,383.726879,393.726879,0.8341669999999795,train
2483,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,412.478955,402.478955,412.478955,0.6673340000000394,train
2484,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,403.336484,393.336484,403.336484,0.9009000000000356,train
2485,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,406.506319,396.506319,406.506319,0.7340669999999818,train
2486,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,398.865348,388.865348,398.865348,0.767434000000037,train
2487,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,404.270751,394.270751,404.270751,0.8007999999999811,train
2488,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,415.915724,405.915724,415.915724,0.7340669999999818,train
2489,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,413.313122,403.313122,413.313122,0.8341679999999769,train
2490,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,404.737884,394.737884,404.737884,0.7340679999999793,train
2491,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,397.163647,387.163647,397.163647,0.7340669999999818,train
2492,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,412.345489,402.345489,412.345489,1.4014000000000235,train
2493,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,410.210021,400.210021,410.210021,0.7007000000000403,train
2494,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,397.897714,387.897714,397.897714,0.8341669999999795,train
2495,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,408.40822,398.40822,408.40822,1.0010000000000332,train
2496,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,398.898715,388.898715,398.898715,0.8341670000000363,train
2497,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,398.698515,388.698515,398.698515,1.0343670000000316,train
2498,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,400.233382,390.233382,400.233382,0.6673339999999826,train
2499,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,405.405218,395.405218,405.405218,0.900901000000033,train
2500,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,408.10792,398.10792,408.10792,1.0343670000000316,train
2501,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,412.712522,402.712522,412.712522,0.767434000000037,train
2502,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,400.934082,390.934082,400.934082,0.8008010000000354,train
2503,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,399.966449,389.966449,399.966449,0.5004999999999882,train
2504,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,411.511321,401.511321,411.511321,0.8008009999999786,train
2505,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,404.103917,394.103917,404.103917,0.8008009999999786,train
2506,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,420.68716,410.68716,420.68716,0.9676339999999756,train
2507,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,410.343487,400.343487,410.343487,0.9676340000000324,train
2508,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,416.249391,406.249391,416.249391,0.8341669999999795,train
2509,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,407.540686,397.540686,407.540686,0.7674339999999802,train
2510,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,419.819626,409.819626,419.819626,0.5004999999999882,train
2511,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,410.710521,400.710521,410.710521,1.368033999999966,train
2512,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,413.580056,403.580056,413.580056,1.1678339999999707,train
2513,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,414.714523,404.714523,414.714523,0.767434000000037,train
2514,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,421.921727,411.921727,421.921727,0.500500000000045,train
2515,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,411.110921,401.110921,411.110921,0.8675339999999778,train
2516,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,423.289761,413.289761,423.289761,0.8675339999999778,train
2517,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,407.273752,397.273752,407.273752,0.9676339999999756,train
2518,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,415.882357,405.882357,415.882357,0.9342669999999772,train
2519,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,409.142287,399.142287,409.142287,0.7674339999999802,train
2520,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,413.880356,403.880356,413.880356,0.7674339999999802,train
