event_id,dataset_source,source_file,event_type,lane_id,event_onset_s,window_start_s,window_end_s,event_duration_s
2286,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,283.383252,273.383252,283.383252,0.9009009999999762
2287,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,279.913117,269.913117,279.913117,0.8675339999999778
2288,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,307.207065,297.207065,307.207065,0.8341669999999795
2289,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,288.087955,278.087955,288.087955,0.5338669999999865
2290,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,301.034229,291.034229,301.034229,0.8341670000000363
2291,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,289.989856,279.989856,289.989856,0.8008000000000379
2292,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,301.935129,291.935129,301.935129,0.7674339999999802
2293,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,284.21742,274.21742,284.21742,0.9008999999999787
2294,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,294.160692,284.160692,294.160692,0.9676330000000348
2295,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,315.949137,305.949137,315.949137,1.101099999999974
2296,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,288.288155,278.288155,288.288155,0.8341669999999795
2297,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,298.998861,288.998861,298.998861,0.8675340000000347
2298,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,290.890757,280.890757,290.890757,0.7340669999999818
2299,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,301.167695,291.167695,301.167695,0.5338670000000434
2300,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,298.164694,288.164694,298.164694,1.3680340000000228
2301,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,299.866395,289.866395,299.866395,0.7674329999999827
2302,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,317.684204,307.684204,317.684204,0.8675339999999778
2303,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,302.669196,292.669196,302.669196,0.5338669999999865
2304,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,318.818672,308.818672,318.818672,0.9009000000000356
2305,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,300.466995,290.466995,300.466995,0.8341669999999795
2306,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,304.003864,294.003864,304.003864,1.0343669999999747
2307,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,293.593458,283.593458,293.593458,1.0343669999999747
2308,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,305.004864,295.004864,305.004864,0.8675339999999778
2309,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,302.73593,292.73593,302.73593,0.9008999999999787
2310,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,294.894759,284.894759,294.894759,0.5672329999999874
2311,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,305.705565,295.705565,305.705565,0.5338660000000459
2312,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,295.295159,285.295159,295.295159,0.8341669999999795
2313,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,313.379902,303.379902,313.379902,0.8341669999999795
2314,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,267.634177,257.634177,267.634177,1.5348679999999604
2315,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,307.841032,297.841032,307.841032,0.5338670000000434
2316,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,321.821673,311.821673,321.821673,0.900901000000033
2317,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,299.299161,289.299161,299.299161,0.6673339999999826
2318,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,278.044583,268.044583,278.044583,1.3346670000000245
2319,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,285.852387,275.852387,285.852387,0.8675339999999778
2320,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,319.719572,309.719572,319.719572,0.6673339999999826
2321,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,304.971497,294.971497,304.971497,1.334668000000022
2322,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,315.548736,305.548736,315.548736,0.5005009999999857
2323,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,307.307165,297.307165,307.307165,0.8341669999999795
2324,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,322.722574,312.722574,322.722574,0.6673329999999851
2325,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,301.768296,291.768296,301.768296,0.5338669999999865
2326,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,300.900762,290.900762,300.900762,0.7340670000000387
2327,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,308.541733,298.541733,308.541733,0.6005999999999858
2328,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,301.968496,291.968496,301.968496,0.8341669999999795
2329,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,309.309166,299.309166,309.309166,0.8341679999999769
2330,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,318.985505,308.985505,318.985505,1.5015010000000188
2331,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,303.870397,293.870397,303.870397,0.9342669999999771
2332,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,308.675199,298.675199,308.675199,0.8008009999999786
2333,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,323.923774,313.923774,323.923774,0.9676340000000323
2334,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,319.118972,309.118972,319.118972,0.6006000000000427
2335,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,326.459642,316.459642,326.459642,0.767434000000037
2336,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,325.758942,315.758942,325.758942,0.8008000000000379
2337,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,313.046235,303.046235,313.046235,0.9342669999999771
2338,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,327.49401,317.49401,327.49401,0.9008999999999787
2339,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,326.726576,316.726576,326.726576,0.5004999999999882
2340,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,327.39391,317.39391,327.39391,1.434767000000022
2341,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,336.102614,326.102614,336.102614,1.1344669999999724
2342,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,320.787306,310.787306,320.787306,0.8675339999999778
2343,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,330.296811,320.296811,330.296811,0.767434000000037
2344,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,322.25544,312.25544,322.25544,0.5672339999999849
2345,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,303.703563,293.703563,303.703563,0.8675340000000347
2346,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,324.390908,314.390908,324.390908,0.7674339999999802
2347,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,316.01587,306.01587,316.01587,0.8007999999999811
2348,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,337.537382,327.537382,337.537382,0.5338670000000434
2349,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,332.265445,322.265445,332.265445,0.6339669999999842
2350,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,328.461643,318.461643,328.461643,0.7007010000000378
2351,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,338.805316,328.805316,338.805316,0.7340669999999818
2352,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,340.37355,330.37355,340.37355,0.7340669999999818
2353,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,332.866046,322.866046,332.866046,0.8008000000000379
2354,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,323.623474,313.623474,323.623474,1.5682340000000181
2355,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,319.953139,309.953139,319.953139,0.8675339999999778
2356,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,342.075251,332.075251,342.075251,0.8341670000000363
2357,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,329.429277,319.429277,329.429277,1.4014009999999644
2358,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,293.827025,283.827025,293.827025,0.5672329999999874
2359,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,335.802314,325.802314,335.802314,1.3346669999999676
2360,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,333.433279,323.433279,333.433279,0.4671339999999873
2361,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,318.751938,308.751938,318.751938,0.7340669999999818
2362,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,300.099961,290.099961,300.099961,0.4671339999999873
2363,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,324.123974,314.123974,324.123974,0.8675340000000347
2364,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,330.830678,320.830678,330.830678,0.8341670000000363
2365,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,333.63348,323.63348,333.63348,0.8675329999999803
2366,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,324.824675,314.824675,324.824675,0.8341669999999795
2367,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,327.060243,317.060243,327.060243,1.7017010000000141
2368,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,337.470648,327.470648,337.470648,0.767434000000037
2369,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,326.593109,316.593109,326.593109,0.9009009999999762
2370,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,325.525375,315.525375,325.525375,0.8008009999999786
2371,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,329.896411,319.896411,329.896411,1.5015010000000188
2372,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,343.543385,333.543385,343.543385,0.7006999999999834
2373,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,339.506016,329.506016,339.506016,1.1678340000000276
2374,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,337.036881,327.036881,337.036881,0.6339669999999842
2375,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,341.307817,331.307817,341.307817,0.9342669999999771
2376,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,338.238082,328.238082,338.238082,0.6005999999999858
2377,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,10,322.65584,312.65584,322.65584,0.5672339999999849
2378,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,343.910418,333.910418,343.910418,1.4347680000000196
2379,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,351.851689,341.851689,351.851689,0.7340669999999818
2380,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,331.097612,321.097612,331.097612,0.9008999999999787
2381,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,338.738582,328.738582,338.738582,0.9342669999999771
2382,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,349.482655,339.482655,349.482655,0.7674329999999827
2383,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,352.986157,342.986157,352.986157,0.7674329999999827
2384,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,348.982154,338.982154,348.982154,1.1011010000000283
2385,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,349.449288,339.449288,349.449288,0.7340669999999818
2386,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,351.251089,341.251089,351.251089,0.8341670000000363
2387,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,337.170348,327.170348,337.170348,0.8341670000000363
2388,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,355.154991,345.154991,355.154991,0.9342669999999771
2389,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,347.881054,337.881054,347.881054,1.3013009999999667
2390,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,345.478653,335.478653,345.478653,0.6005999999999858
2391,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,354.787958,344.787958,354.787958,0.8007999999999811
2392,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,333.63348,323.63348,333.63348,0.8675329999999803
2393,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,344.878052,334.878052,344.878052,0.6339669999999842
2394,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,333.900413,323.900413,333.900413,0.5338669999999865
2395,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,357.123626,347.123626,357.123626,0.6339669999999842
2396,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,346.880053,336.880053,346.880053,1.034368000000029
2397,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,339.205716,329.205716,339.205716,0.9676340000000323
2398,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,348.047887,338.047887,348.047887,0.8675339999999778
2399,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,361.594761,351.594761,361.594761,1.1678339999999707
2400,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,351.384556,341.384556,351.384556,0.633967000000041
2401,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,353.386557,343.386557,353.386557,0.9676340000000323
2402,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,363.162995,353.162995,363.162995,0.7674339999999802
2403,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,348.615121,338.615121,348.615121,0.9009000000000356
2404,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,343.710218,333.710218,343.710218,0.8008009999999786
2405,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,352.418923,342.418923,352.418923,0.8341669999999795
2406,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,358.157993,348.157993,358.157993,1.2012000000000285
2407,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,347.41392,337.41392,347.41392,0.7674339999999802
2408,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,344.711219,334.711219,344.711219,0.8007999999999811
2409,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,378.444937,368.444937,378.444937,0.6673340000000394
2410,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,361.194361,351.194361,361.194361,0.9009009999999762
2411,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,366.933431,356.933431,366.933431,0.767434000000037
2412,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,353.45329,343.45329,353.45329,0.900901000000033
2413,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,369.502665,359.502665,369.502665,0.9342680000000314
2414,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,363.129629,353.129629,363.129629,0.8007999999999811
2415,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,356.222725,346.222725,356.222725,0.8675339999999778
2416,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,366.900064,356.900064,366.900064,0.7007000000000403
2417,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,350.583755,340.583755,350.583755,0.9342669999999771
2418,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,358.625126,348.625126,358.625126,0.9009009999999762
2419,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,371.538033,361.538033,371.538033,0.7340670000000387
2420,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,380.713872,370.713872,380.713872,0.7340670000000387
2421,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,352.285456,342.285456,352.285456,0.9009009999999762
2422,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,364.330829,354.330829,364.330829,0.7007009999999809
2423,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,380.380205,370.380205,380.380205,0.9009000000000356
2424,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,368.334832,358.334832,368.334832,0.7674329999999827
2425,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,362.395562,352.395562,362.395562,0.8675330000000372
2426,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,364.864696,354.864696,364.864696,1.1678340000000276
2427,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,366.23273,356.23273,366.23273,1.1344679999999698
2428,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,364.397563,354.397563,364.397563,0.8675340000000347
2429,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,6,383.24974,373.24974,383.24974,0.8675330000000372
2430,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,368.001165,358.001165,368.001165,0.7674329999999827
2431,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,362.795962,352.795962,362.795962,0.7340670000000387
2432,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,381.781605,371.781605,381.781605,0.5005009999999857
2433,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,365.064896,355.064896,365.064896,0.7007010000000378
2434,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,377.143636,367.143636,377.143636,1.2345679999999675
2435,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,372.705867,362.705867,372.705867,0.8341669999999795
2436,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,373.306468,363.306468,373.306468,0.9008999999999787
2437,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,369.736232,359.736232,369.736232,0.8675340000000347
2438,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,376.843336,366.843336,376.843336,0.7674339999999802
2439,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,371.337833,361.337833,371.337833,1.3680340000000228
2440,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,378.945437,368.945437,378.945437,0.7674339999999802
2441,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,371.137633,361.137633,371.137633,0.8007999999999811
2442,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,390.924077,380.924077,390.924077,1.368033999999966
2443,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,374.140635,364.140635,374.140635,0.8008000000000379
2444,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,394.294112,384.294112,394.294112,0.8341670000000363
2445,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,374.908068,364.908068,374.908068,0.8008009999999786
2446,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,395.428579,385.428579,395.428579,0.8675339999999778
2447,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,380.213371,370.213371,380.213371,1.334668000000022
2448,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,374.073901,364.073901,374.073901,0.8008010000000354
2449,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,386.052541,376.052541,386.052541,0.5338669999999865
2450,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,386.986808,376.986808,386.986808,0.9009009999999762
2451,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,400.600416,390.600416,400.600416,0.6673329999999851
2452,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,371.237733,361.237733,371.237733,0.9676340000000323
2453,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,389.58941,379.58941,389.58941,0.4671329999999898
2454,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,399.065548,389.065548,399.065548,0.5672340000000418
2455,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,380.947438,370.947438,380.947438,0.767434000000037
2456,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,376.576403,366.576403,376.576403,0.967632999999978
2457,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,402.702517,392.702517,402.702517,0.7674329999999827
2458,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,387.153642,377.153642,387.153642,1.4014000000000237
2459,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,378.745237,368.745237,378.745237,0.8008010000000354
2460,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,392.158644,382.158644,392.158644,0.8008010000000354
2461,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,403.36985,393.36985,403.36985,0.767434000000037
2462,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,397.197014,387.197014,397.197014,1.534866999999963
2463,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,388.855343,378.855343,388.855343,1.2011999999999716
2464,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,404.103917,394.103917,404.103917,0.8675339999999778
2465,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,378.41157,368.41157,378.41157,0.633967000000041
2466,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,4,385.418574,375.418574,385.418574,0.7007000000000403
2467,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,1,355.755591,345.755591,355.755591,0.4671340000000441
2468,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,5,401.935083,391.935083,401.935083,0.7006999999999834
2469,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,405.305118,395.305118,405.305118,0.8341669999999795
2470,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,391.124277,381.124277,391.124277,1.2679339999999684
2471,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,7,406.806619,396.806619,406.806619,0.6673339999999826
2472,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,3,384.95144,374.95144,384.95144,0.9342680000000314
2473,mitra_t5,data\raw\mitra\Data_T5\T5_DAll.csv,hard_brake,2,400.300115,390.300115,400.300115,0.9342679999999746
